datetime,y,yhat_dt,yhat_pdt
70215,216.43,205.59,83.60860421836234
70216,301.95,154.44,111.53157828282839
70217,362.31,166.1,215.8017391304347
70218,329.48,185.0,215.8017391304347
70219,317.0,223.77,215.8017391304347
70220,255.28,202.4,215.8017391304347
70221,255.8,221.42,215.8017391304347
70222,190.06,185.0,215.8017391304347
70223,179.99,154.44,82.45623115577884
70224,137.9,171.7,82.45623115577884
70225,150.98,145.87,82.45623115577884
70226,123.0,76.46,61.32653542287289
70227,107.0,74.51,61.32653542287289
70228,100.0,74.51,61.32653542287289
70229,160.0,69.91,61.32653542287289
70230,263.11,99.47,61.32653542287289
70231,356.04,173.17,212.46255813953482
70232,361.04,173.17,83.60860421836234
70233,264.11,251.0,182.28819819819824
70234,242.65,162.45,61.32653542287289
70235,192.94,250.0,167.85451388888885
70236,184.38,250.0,167.85451388888885
70237,165.0,250.0,61.32653542287289
70238,165.1,250.0,61.32653542287289
70239,202.42,251.0,182.28819819819824
70240,261.05,248.05,111.53157828282839
70241,261.04,205.0,111.53157828282839
70242,293.0,283.5,215.8017391304347
70243,261.22,187.0,111.53157828282839
70244,261.79,187.0,111.53157828282839
70245,216.3,205.0,111.53157828282839
70246,205.0,222.78,111.53157828282839
70247,184.99,175.0,212.46255813953482
70248,160.86,193.21,212.46255813953482
70249,173.13,271.87,212.46255813953482
70250,170.77,74.51,61.32653542287289
70251,160.0,79.0,61.32653542287289
70252,150.0,79.0,61.32653542287289
70253,152.1,68.46,61.32653542287289
70254,160.08,68.46,61.32653542287289
70255,262.6,79.0,61.32653542287289
70256,203.15,46.0,61.32653542287289
70257,174.34,186.0,150.08651452282152
70258,174.14,189.42,167.85451388888885
70259,156.68,45.0,167.85451388888885
70260,147.6,43.73,167.85451388888885
70261,145.5,48.43,167.85451388888885
70262,135.45,186.0,167.85451388888885
70263,149.99,186.0,167.85451388888885
70264,227.23,200.48,212.46255813953482
70265,265.91,173.17,212.46255813953482
70266,278.12,210.0,111.53157828282839
70267,269.15,210.0,111.53157828282839
70268,295.81,210.0,111.53157828282839
70269,294.83,196.81,111.53157828282839
70270,265.18,173.17,212.46255813953482
70271,290.78,201.0,212.46255813953482
70272,263.42,155.72,61.32653542287289
70273,272.58,140.6,61.32653542287289
70274,311.0,64.79,61.32653542287289
70275,174.01,63.49,61.32653542287289
70276,173.05,64.79,61.32653542287289
70277,173.03,75.81,61.32653542287289
70278,264.46,63.49,61.32653542287289
70279,339.1,270.85,61.32653542287289
70280,344.1,155.72,61.32653542287289
70281,204.99,130.01,61.32653542287289
70282,206.09,67.93,167.85451388888885
70283,186.39,129.44,167.85451388888885
70284,178.54,45.0,167.85451388888885
70285,165.0,70.09,167.85451388888885
70286,163.94,169.64,167.85451388888885
70287,177.44,76.0,61.32653542287289
70288,216.0,173.17,212.46255813953482
70289,329.94,166.1,215.8017391304347
70290,344.1,227.34,215.8017391304347
70291,290.0,227.34,215.8017391304347
70292,298.2,227.34,215.8017391304347
70293,263.0,227.34,215.8017391304347
70294,210.0,185.0,215.8017391304347
70295,183.59,211.8,212.46255813953482
70296,210.0,297.88,212.46255813953482
70297,165.01,297.88,212.46255813953482
70298,155.73,297.88,212.46255813953482
70299,150.0,297.88,212.46255813953482
70300,179.51,72.93,61.32653542287289
70301,216.28,72.84,61.32653542287289
70302,216.3,72.93,61.32653542287289
70303,270.76,99.47,61.32653542287289
70304,263.67,104.0,61.32653542287289
70305,170.5,143.0,167.85451388888885
70306,170.14,24.85,41.05730769230768
70307,165.0,218.67,41.05730769230768
70308,150.0,218.67,41.05730769230768
70309,160.0,218.67,41.05730769230768
70310,152.4,24.85,167.85451388888885
70311,165.0,157.81,167.85451388888885
70312,216.0,101.25,212.46255813953482
70313,244.56,196.81,111.53157828282839
70314,328.16,192.54,215.8017391304347
70315,293.6,227.34,215.8017391304347
70316,341.35,227.34,215.8017391304347
70317,310.06,227.34,215.8017391304347
70318,270.1,185.0,215.8017391304347
70319,264.81,222.78,212.46255813953482
70320,211.47,204.02,212.46255813953482
70321,164.67,272.18,212.46255813953482
70322,150.0,140.6,61.32653542287289
70323,151.04,135.12,61.32653542287289
70324,100.0,63.49,61.32653542287289
70325,152.37,135.12,61.32653542287289
70326,276.68,201.59,212.46255813953482
70327,351.1,171.43,83.60860421836234
70328,351.25,198.38,83.60860421836234
70329,283.37,251.0,182.28819819819824
70330,193.39,250.0,61.32653542287289
70331,180.8,168.68,150.08651452282152
70332,178.89,212.0,216.0779310344828
70333,173.16,212.0,216.0779310344828
70334,173.77,217.21,182.28819819819824
70335,178.79,193.01,195.17700483091784
70336,183.23,190.29,195.17700483091784
70337,183.92,256.12,195.17700483091784
70338,199.16,219.1,195.17700483091784
70339,182.18,256.12,195.17700483091784
70340,180.8,256.12,195.17700483091784
70341,170.0,190.29,195.17700483091784
70342,139.63,200.0,61.32653542287289
70343,132.0,139.77,150.08651452282152
70344,99.45,140.6,174.3482075471698
70345,100.0,149.9,102.62569767441862
70346,85.79,222.15,102.62569767441862
70347,71.08,83.6,102.62569767441862
70348,59.27,83.6,102.62569767441862
70349,92.99,83.6,102.62569767441862
70350,108.61,140.6,102.62569767441862
70351,145.69,30.0,150.08651452282152
70352,176.37,192.56,150.08651452282152
70353,183.06,193.01,195.17700483091784
70354,169.51,189.89,195.17700483091784
70355,162.44,193.01,195.17700483091784
70356,159.98,194.64,195.17700483091784
